Date,Price,Chg,Av_Sev,Av_OneFrty,SevOverFortyFlag,Av_Six,Av_TwenOne,SixOverTwenOneFlag,DM_P,DM_N,ATR,ADX
Oct 07-2016,53471.9,-0.78,46749.904300930255,38220.477684421014,True,24667.15449853122,47183.8671326225,False,-120.0,240.6999999999971,1837.603333333333,5966.458010325113
Oct 10-2016,53034.0,-0.82,47348.6596077599,38430.59856832993,True,24542.040212816933,47715.69739329319,False,-442.84999999999854,354.8499999999985,1746.0733333333333,5875.335699409203
Oct 13-2016,53371.3,0.64,47875.01014277788,38642.523411332346,True,24638.411641388368,48229.84308481198,False,-347.15000000000146,109.95000000000437,1753.9933333333333,6039.221545198606
Oct 14-2016,52449.0,-1.73,48348.69257538066,38838.35995868933,True,24374.897355674082,48613.402804374535,False,-190.0,399.1999999999971,1784.3866666666668,6137.400918157363
Oct 17-2016,49873.05,-4.91,48648.88582396961,38994.88038480721,True,23638.911641388368,48727.91618579502,False,-950.0,2451.949999999997,1930.2166666666667,6102.58387927114
Oct 18-2016,51627.6,3.52,48809.597419997976,39174.06789707945,True,24140.211641388363,48991.5238052682,False,-823.0,998.0500000000028,1974.7666666666667,1965.4364829176343
Oct 19-2016,50518.4,-2.15,49034.53440230291,39334.98040917761,True,23823.297355674084,49130.330732062,False,0.0,-1629.0,2008.5,1972.3626827042715
Oct 20-2016,49770.05,-1.48,49148.35099313068,39482.99558067864,True,23609.483069959795,49188.487029147276,False,-274.9499999999971,850.0,2062.7133333333336,1940.6504798356277
Oct 21-2016,50438.25,1.34,49223.69161987552,39638.389260385324,True,23800.397355674082,49302.10184467934,False,-402.0500000000029,-198.5500000000029,1922.1433333333334,1814.8124733706477
Oct 24-2016,49949.85,-0.97,49320.34827158978,39784.65111484794,True,23660.854498531226,49360.98804061758,False,-171.0,-72.44999999999709,1753.6666666666672,1718.7895507755686
Oct 25-2016,50100.05,0.3,49381.80668736074,39930.96882953095,True,23703.76878424551,49428.17549147053,False,-629.0,91.0,1633.0000000000005,1588.0524732227918
Oct 26-2016,49638.55,-0.92,49434.10153396432,40068.665016346116,True,23571.911641388368,49447.300446791385,False,471.0,473.1500000000015,1655.7733333333338,1538.384364247623
Oct 27-2016,46403.6,-6.52,49361.5624060367,40158.5222501568,True,22647.640212816932,49170.60040617399,False,-676.5,3036.900000000001,1809.2166666666672,1472.1995207077562
Oct 28-2016,47955.55,3.34,49136.37363416908,40269.118388452436,True,23091.054498531226,49060.141278339994,False,-1904.5,-202.0500000000029,1748.4833333333338,679.9230626072658
Oct 30-2016,47799.8,-0.32,49024.63870711915,40375.93656733964,True,23046.554498531226,48945.5647984909,False,407.9000000000015,-1218.0,1724.056666666667,615.0952933784071
Nov 01-2016,50095.45,4.8,48977.955930927776,40513.802006100785,True,23702.454498531224,49050.0998168099,False,1845.0999999999985,-381.0500000000029,1789.186666666667,306.9851614273449
Nov 02-2016,49569.1,-1.05,49064.71954028005,40642.24594927665,True,23552.068784245508,49097.28165164536,False,-203.4499999999971,-856.0499999999955,1789.5500000000004,202.04887863752262
Nov 03-2016,50264.3,1.4,49130.15540793704,40778.72898545712,True,23750.69735567408,49203.374228768516,False,537.4499999999971,-275.8000000000029,1823.1700000000003,223.03638979227372
Nov 04-2016,50179.7,-0.17,49230.8763631694,40912.07609204638,True,23726.52592710265,49292.13111706229,False,122.0,-418.09999999999854,1823.1033333333335,227.82688395461417
Nov 07-2016,50851.95,1.34,49336.06967714503,41053.06721130813,True,23918.597355674083,49433.932833692976,False,101.0,-799.0,1676.3733333333337,198.74743886424642
Nov 08-2016,52046.7,2.35,49507.531908800236,41209.005265048436,True,24259.954498531224,49671.45712153908,False,1400.0,-9.5,1610.6733333333336,196.9477508149931
Nov 09-2016,52166.55,0.23,49741.7414279746,41364.43143150165,True,24294.19735567408,49898.2837468537,False,424.0,3359.5,1905.806666666667,194.69686577226702
Nov 10-2016,53515.45,2.59,50000.17575398458,41536.786304813686,True,24679.597355674083,50227.11704259428,False,1116.0,-5600.0,1863.6700000000003,205.14226526140513
Nov 11-2016,52576.9,-1.75,50293.30811181698,41693.38366219222,True,24411.44021281694,50440.733675085714,False,-582.0999999999984,589.5999999999984,1862.0733333333337,1925.9095057601626
Nov 15-2016,50108.3,-4.7,50431.36934621006,41812.74417762212,True,23706.12592710265,50410.512431896095,False,-307.90000000000146,2242.2000000000044,2005.6600000000005,1919.137087373497
Nov 16-2016,50548.45,0.88,50414.39799719481,41936.6548985069,True,23831.883069959797,50423.05221081463,False,-1350.0,-591.8000000000029,2055.6600000000008,1906.308901452649
Nov 17-2016,49876.9,-1.33,50407.66764149591,42049.28248859901,True,23640.01164138837,50373.40200983149,False,-450.0,858.8000000000029,2069.9700000000007,1901.600339223898
Nov 18-2016,49080.5,-1.6,50336.98223490665,42149.016070321006,True,23412.46878424551,50255.86546348316,False,-1171.5,611.3999999999943,1889.5800000000004,1877.5811794278789
Nov 21-2016,46672.35,-4.91,50154.921365920265,42213.17683528099,True,22724.425927102653,49930.09133043924,False,-578.5,2388.800000000003,1970.3133333333337,1877.0496039277655
Nov 22-2016,46947.2,0.59,49846.06622253954,42280.326100028775,True,22802.954498531224,49658.9193913084,False,-2032.25,50.0,1972.9033333333334,1869.3054625028694
Nov 23-2016,47513.75,1.21,49598.49208451099,42354.55906314893,True,22964.82592710265,49463.90399209855,False,721.8499999999984,-109.0,1918.746666666667,1865.1132277759934
Nov 24-2016,47214.75,-0.63,49400.54754161691,42423.49794168583,True,22879.397355674082,49259.43544736232,False,-312.5999999999985,-272.0500000000029,1896.2466666666664,1840.6115922403483
Nov 25-2016,47270.5,0.12,49203.40909673239,42492.24974393141,True,22895.32592710265,49078.62313396574,False,-101.80000000000292,-279.9499999999971,1830.853333333333,1856.0725603660082
Nov 28-2016,47574.05,0.64,49036.24079216389,42564.332017067136,True,22982.054498531226,48941.843758150666,False,684.8000000000029,-138.0,1821.653333333333,1857.6266008955195
Nov 29-2016,49118.95,3.25,48946.832666371774,42657.30532178959,True,23423.454498531224,48957.944325591525,False,1038.0,-470.0,1896.853333333333,1855.5445231106537
Nov 30-2016,49900.1,1.59,48984.48392205373,42760.03999807627,True,23646.640212816932,49043.59484144684,False,1097.1999999999969,-1780.0,1833.8333333333328,1852.3526171892852
Dec 01-2016,48883.3,-2.04,49039.07949380044,42846.894749876585,True,23356.12592710265,49029.022583133476,False,204.75,815.5,1586.596666666666,135.65161697766513
Dec 02-2016,48841.6,-0.09,49023.743073749436,42931.926030020186,True,23344.211641388363,49011.98416648498,False,-1459.9499999999969,404.5,1567.9299999999994,165.83607038448292
Dec 05-2016,50469.3,3.33,49053.03531672483,43038.83913597735,True,23809.26878424551,49144.467424077244,False,1382.3000000000031,-121.09999999999854,1632.843333333333,170.4583776405824
Dec 06-2016,50304.7,-0.33,49177.15003184972,43141.90099220462,True,23762.240212816934,49249.9431127975,False,352.25,-1459.9500000000046,1494.956666666666,160.84748141731384
Dec 07-2016,50147.8,-0.31,49275.234856098985,43241.2754462159,True,23717.411641388368,49331.56646617954,False,-369.25,51.05000000000291,1465.3099999999997,173.3134931114176
Dec 08-2016,51416.55,2.53,49390.298396709695,43357.236787404334,True,24079.911641388368,49521.11042379959,False,963.6999999999972,-591.0,1433.256666666666,263.4655090183542
Dec 09-2016,53033.5,3.14,49620.050975241866,43494.48874786667,True,24541.897355674082,49840.418567090535,False,1779.0,-885.4000000000016,1498.116666666666,279.2451278048263
Dec 12-2016,52235.0,-1.51,49907.871565200665,43618.467630875646,True,24313.754498531227,50058.10778826413,False,-451.1999999999971,-714.5999999999984,1364.5699999999997,268.3527380320273
Dec 13-2016,52424.2,0.36,50124.75827310176,43743.371636111464,True,24367.811641388365,50273.20708024011,False,353.1999999999971,-319.0,1365.4533333333331,1262.1212606001382
Dec 14-2016,52759.7,0.64,50343.24913431786,43871.262818577954,True,24463.668784245507,50499.25189112737,False,-351.0,104.0,1309.013333333333,1290.839362608742
Dec 15-2016,52613.4,-0.28,50558.805358982936,43995.26476441373,True,24421.868784245507,50691.447173752145,False,271.0,-184.0,1297.35,7673.803857982278
Dec 16-2016,52154.7,-0.87,50732.665563223934,44111.00143442205,True,24290.811641388365,50824.4701579565,False,-273.0999999999985,419.6999999999971,1320.91,7756.95611473157
Dec 19-2016,51561.55,-1.14,50845.232970408426,44216.68297435932,True,24121.34021281694,50891.477416324095,False,-609.9000000000016,549.3000000000029,1303.9766666666667,7844.492916795151
Dec 20-2016,49825.3,-3.37,50861.44424966707,44296.23782578685,True,23625.26878424551,50794.55219665826,False,-463.0500000000029,1751.0,1335.04,7837.978885718731
Dec 21-2016,48855.15,-1.95,50739.92114886507,44360.903246697664,True,23348.083069959794,50618.24290605296,False,-1735.9499999999969,880.0,1354.5600000000002,7833.184625578796
Dec 22-2016,48234.65,-1.27,50551.099443910614,44415.85000915586,True,23170.797355674084,50401.55264186632,False,-939.0,744.8000000000029,1293.1166666666672,7856.644070754241
Dec 23-2016,48996.5,1.58,50361.973694208114,44480.823767891234,True,23388.46878424551,50273.82058351483,False,436.0,87.04999999999563,1336.906666666667,7856.553197609058
Dec 26-2016,48319.45,-1.38,50218.76789102147,44535.27236692824,True,23195.02592710265,50096.150530468025,False,-679.9499999999971,-31.849999999998545,1249.1633333333336,7850.322463444461
Dec 27-2016,48692.95,0.77,50056.623754961896,44594.24651775196,True,23301.740212816934,49968.58684588003,False,-165.0500000000029,487.6999999999971,1256.7766666666669,7803.017273579547
Dec 28-2016,48485.95,-0.43,49926.82242768623,44649.44798558526,True,23242.597355674083,49833.80167807276,False,249.9499999999971,-844.1499999999942,1245.99,7779.841668732314
Dec 29-2016,48893.8,0.84,49807.32275756366,44709.651560257815,True,23359.12592710265,49748.34698006613,False,-109.94999999999708,6.4499999999970905,1203.4566666666665,7804.363199580947
Dec 30-2016,48905.65,0.02,49724.60903696568,44769.16926862295,True,23362.51164138837,49671.738163696486,False,320.0,-150.0,1112.6833333333334,6831.572330678396
Jan 02-2017,49084.4,0.37,49655.193426690945,44830.37821516731,True,23413.583069959794,49618.343785178615,False,4.9499999999970905,-299.75,1079.9766666666662,6822.643373115111
Jan 03-2017,50391.45,2.66,49640.12142503273,44909.25866601599,True,23787.02592710265,49688.62616834419,False,1195.0500000000031,-301.5,1104.5599999999997,428.92094914978594
Jan 04-2017,50386.1,-0.01,49708.27331853168,44986.94435869661,True,23785.49735567408,49752.0328803129,False,269.75,-1080.3499999999983,1091.5699999999997,347.91945709048645
Jan 05-2017,51710.65,2.63,49807.205193543516,45082.31606992077,True,24163.94021281694,49930.088982102636,False,1220.25,-368.45000000000437,1129.5666666666662,251.44342950567997
Jan 06-2017,51579.2,-0.25,49976.542813592714,45174.470451907706,True,24126.383069959797,50080.00816554785,False,696.5,-574.9499999999971,1165.893333333333,263.65370322503696
Jan 09-2017,51349.15,-0.45,50115.758639757776,45262.05455897285,True,24060.65449853122,50195.38469595259,False,-889.5,299.30000000000285,1166.9133333333332,254.60923377428742
Jan 10-2017,53025.05,3.26,50275.093577756736,45372.167969483875,True,24539.483069959795,50452.62699632053,False,1869.0,1017.0,1274.4700000000003,228.87312741282423
Jan 11-2017,55400.0,4.48,50591.98961614249,45514.40672168978,True,25218.040212816933,50902.388178473215,False,1888.4499999999969,-3591.3500000000063,1325.563333333333,275.9598132159623
Jan 12-2017,55011.6,-0.7,51018.14062415003,45649.11868308425,True,25107.068784245508,51275.952889521104,False,390.5500000000029,-1225.0,1333.9733333333327,334.5403946808064
Jan 13-2017,53359.6,-3.0,51334.64717432332,45758.487212402215,True,24635.068784245508,51465.37535411009,False,-646.0500000000029,1735.0500000000031,1380.1133333333325,297.06117346942904
Jan 16-2017,53092.05,-0.5,51511.197175121066,45862.509379602176,True,24558.62592710265,51613.254867372816,False,-1441.3999999999942,330.15000000000146,1399.6233333333328,311.52727806561717
Jan 17-2017,53678.8,1.11,51671.43923730597,45973.378750104275,True,24726.26878424551,51801.03169761165,False,523.0499999999956,-490.1500000000015,1399.8166666666662,1471.3898101203501
Jan 18-2017,53006.9,-1.25,51834.999818805685,46073.145008968044,True,24534.297355674084,51910.65608873786,False,-280.5999999999985,248.0,1437.4499999999996,1543.9052076892153
Jan 19-2017,51992.2,-1.91,51912.95310032272,46157.10323579119,True,24244.383069959797,51918.069171579875,False,-1053.9499999999969,987.5,1477.553333333333,1552.5344937752595
Jan 20-2017,51668.9,-0.62,51911.05032167621,46235.28475017713,True,24152.01164138837,51895.41742870896,False,-496.1000000000058,414.5,1500.8833333333328,1704.5671524486306
Jan 23-2017,52351.7,1.32,51908.27045888618,46322.04241329519,True,24347.097355674083,51936.897662462696,False,290.05000000000285,-268.0,1545.3366666666664,1770.8917770767332
Jan 24-2017,52466.4,0.22,51951.81322126657,46409.196421617235,True,24379.868784245507,51985.03423860245,False,39.9499999999971,-542.0500000000029,1496.746666666666,1794.9120019286654
Jan 25-2017,53066.7,1.14,52015.50369666999,46503.62909648792,True,24551.383069959797,52083.367489638586,False,300.05000000000285,210.0500000000029,1536.2033333333325,1799.3544348549951
Jan 27-2017,53339.2,0.51,52118.74305331074,46600.58754902,True,24629.240212816934,52197.53408148962,False,453.0,-1080.0,1477.0733333333328,1801.6897982050002
Jan 30-2017,51929.9,-2.64,52189.99509327865,46676.18063343107,True,24226.583069959794,52173.203710445116,False,-193.0,1278.8499999999985,1482.2299999999993,1803.3367642784547
Jan 31-2017,51659.5,-0.52,52158.73318339032,46746.866014517145,True,24149.32592710265,52126.50337313191,False,-1300.0,801.1500000000016,1493.4766666666658,1782.8190401274087
Feb 01-2017,52585.1,1.79,52139.42158797328,46829.67784409846,True,24413.783069959794,52168.19397557448,False,700.0,-401.0,1332.2566666666655,1727.8052114594639
Feb 02-2017,51590.9,-1.89,52151.93217344562,46897.21291013962,True,24129.725927102645,52115.71270506769,False,-100.0,50.0,1281.2299999999993,1755.541049329906
Feb 03-2017,51059.45,-1.03,52085.95882605171,46956.25173410927,True,23977.883069959797,52019.68882278882,False,-85.84999999999854,1300.8499999999985,1366.8333333333328,1756.3272338173188
Feb 06-2017,50240.05,-1.6,51969.55815172435,47002.83043291623,True,23743.76878424551,51857.90347526257,False,-969.3499999999983,-47.15000000000146,1312.0699999999997,576.4028012599327
Feb 07-2017,50434.75,0.39,51817.814644973485,47051.51014308762,True,23799.397355674082,51728.525886602336,False,-644.8000000000029,337.65000000000146,1310.9133333333327,540.1701290658799
Feb 08-2017,51604.45,2.32,51725.030791205085,47116.09085027787,True,24133.597355674083,51717.24626054757,False,759.9499999999971,-590.3499999999984,1318.8699999999992,527.2332382274309
Feb 09-2017,51685.7,0.16,51716.357633489904,47180.90800133776,True,24156.811641388365,51714.37841867961,False,185.0500000000029,-900.0,1281.336666666666,371.1453009718623
Feb 10-2017,51472.35,-0.41,51707.56071674497,47241.779519049276,True,24095.854498531226,51692.37583516328,False,-105.69999999999708,-60.0,1237.1866666666658,311.739862130484
Feb 13-2017,50827.25,-1.25,51668.0060933277,47292.637256367736,True,23911.540212816933,51613.72803196661,False,-199.0,649.9499999999971,1228.5399999999995,314.1458899290879
Feb 14-2017,50195.2,-1.24,51573.76949585488,47333.808359114286,True,23730.954498531224,51484.770938151465,False,-49.75,650.0500000000029,1258.443333333333,313.45245633814807
Feb 15-2017,49997.15,-0.39,51442.866122992265,47371.586254729686,True,23674.368784245507,51349.53267104678,False,-1048.5500000000031,74.40000000000146,1256.8766666666668,313.14747621937966
Feb 16-2017,50538.05,1.08,51326.674004256725,47416.50063409522,True,23828.911641388368,51275.761519133426,False,276.0,335.5999999999985,1262.0766666666668,331.5199354933671
Feb 17-2017,50102.2,-0.86,51242.70344817193,47454.595660561965,True,23704.383069959797,51169.07410830312,False,42.0,-401.0500000000029,1285.1399999999999,377.79072397424994
Feb 20-2017,50414.75,0.62,51147.82554187205,47496.58366537668,True,23793.68306995979,51100.49918936646,False,-305.0,51.05000000000291,1218.8833333333334,389.6382368193275
Feb 21-2017,50195.4,-0.44,51075.00343755332,47534.864748137305,True,23731.01164138837,51018.2174448786,False,84.34999999999854,-150.0,1181.5066666666667,367.65870628128323
Feb 22-2017,49767.85,-0.85,50982.995826713006,47566.538297809115,True,23608.854498531226,50904.547677162365,False,-79.34999999999854,523.0,1153.7733333333333,415.356546959859
Feb 23-2017,51499.05,3.48,50921.294221467666,47622.3186056416,True,24103.483069959795,50958.59334287488,False,1100.0,-137.75,1193.5233333333333,396.7980684045135
Feb 27-2017,51437.15,-0.12,50972.07381208967,47676.42968924953,True,24085.797355674084,51002.098493522615,False,329.94999999999715,-985.25,1108.5866666666664,327.9500646523298
Feb 28-2017,51835.05,0.77,51025.56191624028,47735.41721138783,True,24199.483069959795,51077.82135774783,False,499.95000000000437,-670.0500000000029,1080.0766666666664,334.25676697820626
Mar 01-2017,52819.4,1.9,51126.87991105071,47807.530442431984,True,24480.725927102645,51236.14668886166,False,620.0999999999984,-628.9499999999971,1071.4533333333331,646.2607655212166
Mar 02-2017,51951.6,-1.64,51256.30030325992,47866.31157090812,True,24232.783069959794,51301.187898965145,False,212.5,154.0,1075.9566666666665,659.4514518936477
Mar 03-2017,52072.85,0.23,51322.92485955769,47925.97878266829,True,24267.425927102653,51371.33899905922,False,-732.5,131.5500000000029,1088.0600000000002,636.7246276220723
Mar 06-2017,52375.55,0.58,51399.62663288853,47989.093268020515,True,24353.911641388368,51462.63090823565,False,-130.0,-237.60000000000585,1086.7033333333331,632.2381230776241
Mar 07-2017,52167.9,-0.4,51482.497643214934,48048.36712237483,True,24294.583069959794,51526.746280214225,False,65.84999999999854,-2.1499999999941792,1059.5299999999997,667.597417101379
Mar 08-2017,51527.8,-1.23,51526.77596246172,48097.72078021349,True,24111.69735567408,51526.84207292202,False,-193.75,866.5,1037.1866666666663,647.2078183729318
Mar 09-2017,52031.35,0.98,51541.053563825626,48153.516939359404,True,24255.568784245508,51572.70642992911,False,-5.4499999999970905,-118.30000000000292,1071.5366666666664,659.8130855498523
Mar 10-2017,52220.3,0.36,51590.94850232548,48211.201805467776,True,24309.554498531226,51631.57857266283,False,83.34999999999854,-745.0,1021.003333333333,653.662515045893
Mar 14-2017,52983.9,1.46,51669.67213399627,48278.89965219873,True,24527.725927102645,51754.51688423893,False,977.9499999999972,-150.0,1049.603333333333,657.303083112878
Mar 15-2017,56836.6,7.27,51897.67415510545,48400.28547273492,True,25628.49735567408,52216.52444021722,False,4556.050000000003,-1191.25,1319.4533333333331,604.6982867661601
Mar 16-2017,56425.55,-0.72,52335.08854049278,48514.11901212874,True,25511.054498531226,52599.163127470194,False,-535.0500000000029,-2908.75,1364.093333333333,622.438422206211
Mar 17-2017,55427.85,-1.77,52678.844447823154,48612.186118339676,True,25225.99735567408,52856.31647951836,False,-748.9499999999971,1232.3499999999985,1411.3833333333328,642.8513963363358
Mar 20-2017,56019.35,1.07,52945.416015306575,48717.25227268948,True,25394.99735567408,53143.86498138032,False,390.6500000000015,-833.3499999999984,1365.0099999999995,660.965449133955
Mar 21-2017,58045.15,3.62,53281.929348102014,48849.56287875061,True,25973.797355674084,53589.436346709386,False,1209.3499999999985,-53.30000000000291,1439.393333333333,370.8961140091789
Mar 22-2017,57849.2,-0.34,53709.429689055585,48977.217306002385,True,25917.811641388365,53976.687587917615,False,150.0,-1645.6999999999969,1425.403333333333,377.0551259228887
Mar 23-2017,59507.1,2.87,54132.4738530467,49126.57734421512,True,26391.49735567408,54479.452352652384,False,1234.3499999999985,-101.0,1487.5599999999997,402.2147717298193
Mar 24-2017,59308.8,-0.33,54615.49031454949,49271.00603436809,True,26334.840212816933,54918.48395695671,False,-34.349999999998545,-1400.0,1429.6599999999996,417.5532602956682
Mar 27-2017,59888.5,0.98,55058.48440887342,49421.608785653654,True,26500.46878424551,55370.30359723336,False,495.0,-124.19999999999708,1436.5433333333328,480.4210554687797
Mar 28-2017,58315.35,-2.63,55453.262650832425,49547.761143303935,True,26050.99735567408,55638.03508839397,False,155.0,1177.7999999999956,1556.7866666666664,494.1706906510643
Mar 29-2017,59578.45,2.17,55749.0326915378,49690.040417867014,True,26411.883069959797,55996.25462581268,False,-509.1999999999971,146.40000000000146,1648.5966666666666,536.2830886039804
Mar 30-2017,59823.65,0.41,56104.06858001515,49833.779560875984,True,26481.94021281694,56344.19965982972,False,409.1999999999971,-1324.0,1634.5699999999997,578.7130023054891
Mar 31-2017,60954.45,1.89,56474.065866595076,49991.51956710469,True,26805.02592710265,56763.31332711793,False,1020.0,-425.0,1668.4599999999996,633.0984661988471
Apr 03-2017,60993.55,0.06,56882.47492353714,50147.57673636561,True,26816.19735567408,57147.880297379925,False,166.6999999999971,-690.0,1711.5733333333328,884.1214934081664
Apr 05-2017,60685.45,-0.51,57247.53014815795,50297.05011599163,True,26728.168784245507,57469.477543072644,False,-114.94999999999708,-132.0,1683.0266666666662,978.5150757628188
Apr 06-2017,61104.85,0.69,57571.88240101428,50450.35224200594,True,26847.99735567408,57799.965948247875,False,127.25,161.0,1449.3766666666663,974.7287606336397
Apr 07-2017,61036.15,-0.11,57891.126062381736,50600.50540169379,True,26828.368784245507,58094.164498407146,False,381.0,-390.09999999999854,1444.7066666666665,1690.530823296048
Apr 10-2017,60767.45,-0.44,58169.46831535343,50744.71738181161,True,26751.597355674083,58337.19045309741,False,-397.0500000000029,-18.90000000000145,1380.0799999999997,1698.4078355627325
Apr 11-2017,62063.4,2.13,58442.154102305925,50905.26607143131,True,27121.868784245507,58675.93677554309,False,817.0500000000029,-281.0,1380.7033333333331,1739.5050772128916
Apr 12-2017,60527.1,-2.48,58728.08221848555,51041.74598531172,True,26682.925927102653,58844.22434140281,False,-0.05000000000291038,838.5999999999984,1360.1599999999996,1737.882676225259
Apr 13-2017,60566.55,0.07,58892.74055713794,51176.849588356934,True,26694.19735567408,59000.799401275275,False,-999.9499999999972,-237.59999999999852,1356.8266666666664,1719.8781885411545
Apr 17-2017,61948.55,2.28,59083.83462940838,51329.639665117844,True,27089.054498531226,59268.77672843207,False,958.0,-11.400000000001455,1341.0433333333328,1626.5861175813156
Apr 18-2017,62596.1,1.05,59362.50414453258,51489.447613130345,True,27274.068784245508,59571.260662210974,False,941.0,-1288.6500000000015,1397.706666666666,2325.0765649366117
Apr 19-2017,63089.25,0.79,59670.3589534163,51653.98381719941,True,27414.96878424551,59891.07787473724,False,201.0,-550.0,1406.3833333333323,2278.220540864406
Apr 20-2017,63500.8,0.65,59992.76018812492,51822.02376305475,True,27532.554498531226,60219.234431579316,False,310.0,-601.0499999999956,1306.8033333333326,2249.981097864382
Apr 21-2017,63283.7,-0.34,60305.55740533763,51984.60073095468,True,27470.52592710265,60497.82221052664,False,88.0,-265.75,1219.559999999999,2213.290962254253
Apr 24-2017,63995.35,1.12,60596.34412008928,52154.96596881348,True,27673.854498531226,60815.77928229695,False,502.0,-93.15000000000146,1220.559999999999,2017.6089134728597
Apr 25-2017,66566.25,4.02,60977.76437293647,52359.38134514236,True,28408.397355674082,61338.54934754268,False,2555.550000000003,-770.0,1300.9299999999994,1927.9229595311128
Apr 26-2017,68850.55,3.43,61550.15499972457,52593.29863102687,True,29061.054498531226,62021.45849776606,False,3093.199999999997,-2606.949999999997,1448.603333333333,1959.3462215424963
Apr 27-2017,68495.6,-0.52,62203.82868092758,52818.863189452015,True,28959.64021281694,62610.016816150965,False,651.25,-1513.0500000000031,1555.2866666666664,1746.9932762914234
Apr 28-2017,67909.2,-0.86,62759.2895818932,53032.910520098085,True,28792.097355674083,63091.760741955426,False,-1500.0,294.0,1562.353333333333,1743.019003437657
May 02-2017,68372.55,0.68,63240.515368942586,53250.494058820084,True,28924.483069959795,63571.832492686735,False,-100.19999999999708,105.94999999999708,1570.4099999999996,2355.2391223347036
May 03-2017,68639.9,0.39,63714.594957681475,53468.783504794264,True,29000.868784245507,64032.56590244249,False,850.1999999999971,-855.1499999999942,1605.8666666666666,2581.4239031101542
May 04-2017,67022.55,-2.36,64116.790806599034,53661.03551181847,True,28538.768784245513,64304.38263858407,False,-576.5,1954.1999999999969,1697.4333333333334,2582.768643676559
May 05-2017,68135.95,1.66,64412.31411355353,53866.353447821035,True,28856.883069959797,64652.70694416734,False,-774.5,0.9499999999970896,1681.5266666666669,2594.2502940157055
May 08-2017,67634.1,-0.74,64736.68984714853,54061.64063295833,True,28713.49735567408,64923.742676515765,False,321.0,-949.9499999999972,1706.1933333333334,1997.0821729398297
May 09-2017,66683.05,-1.41,64973.30062928996,54240.66771617877,True,28441.768784245513,65083.67970592341,False,-520.0,862.6000000000058,1690.593333333334,2037.0161618960008
May 10-2017,65936.7,-1.12,65107.70844660161,54406.56888332516,True,28228.52592710265,65161.22700538491,False,-1201.0,765.1999999999971,1669.1166666666677,2025.8938818461231
May 11-2017,66055.95,0.18,65186.430470021965,54571.808331788634,True,28262.597355674083,65242.56545944082,False,372.8000000000029,-79.90000000000873,1690.4333333333343,2048.641313380899
May 12-2017,65455.15,-0.91,65248.553756357986,54726.18197247249,True,28090.94021281694,65261.89132676439,False,-883.8000000000029,602.1000000000057,1712.3733333333341,2033.123469464431
May 15-2017,65823.4,0.56,65277.708472489336,54883.589320380685,True,28196.15449853122,65312.93756978581,False,-407.0,99.19999999999708,1725.6433333333339,2060.6124618564345
May 16-2017,66093.35,0.41,65334.92101852424,55042.59301796393,True,28273.283069959794,65383.88415435072,False,279.0,-299.19999999999715,1710.3100000000006,2146.7265769632695
May 17-2017,68054.7,2.97,65459.11840352394,55227.16191132613,True,28833.668784245507,65626.68559486429,False,1910.0,-200.0,1689.9400000000003,1601.7754857636926
May 18-2017,66960.4,-1.61,65664.25501472729,55393.590820385354,True,28521.01164138836,65747.93235896755,False,918.0,-940.1000000000058,1635.6799999999998,1598.7634488881392
May 19-2017,65876.65,-1.62,65751.55820801073,55542.286695273484,True,28211.368784245507,65759.63396269777,False,-1488.1000000000058,2475.2500000000077,1704.683333333333,946.5155677878643
May 22-2017,64254.05,-2.46,65717.22314684713,55665.85780597883,True,27747.76878424551,65622.76269336161,False,-900.8999999999942,64.84999999999854,1798.3499999999995,825.1569165354426
May 23-2017,63976.15,-0.43,65576.37923721058,55783.73429100041,True,27668.368784245507,65473.07063032874,False,-2099.0,1100.0,1825.0333333333328,873.9400283305627
May 24-2017,62519.7,-2.28,65389.877091446244,55879.279903894014,True,27252.240212816934,65204.582391207936,False,-741.5999999999984,600.0,1842.6066666666661,3209.449618333373
May 25-2017,63820.0,2.08,65165.58007032885,55991.91423149835,True,27623.754498531227,65078.71126473449,False,241.59999999999852,400.0,1811.1066666666661,3163.5488306799266
May 26-2017,65401.8,2.48,65087.81235586874,56125.38778849837,True,28075.69735567408,65108.08296794044,False,1489.9499999999969,-1922.1999999999969,1802.3599999999997,3052.923870380582
May 29-2017,64937.95,-0.71,65103.290489970284,56250.38867093102,True,27943.168784245507,65092.61633449131,False,680.1000000000057,-827.8000000000029,1825.6966666666665,3408.67984178543
May 30-2017,65398.1,0.71,65101.22150816762,56380.143441556116,True,28074.640212816932,65120.38757681027,False,-770.0500000000029,188.75,1787.4399999999994,3371.4040840481384
May 31-2017,65559.1,0.25,65132.74567323816,56510.34140692409,True,28120.64021281694,65160.27052437298,False,281.94999999999715,-447.75,1767.1833333333323,3321.5581278257455
Jun 01-2017,68217.3,4.05,65246.384030728674,56676.3975571805,True,28880.12592710265,65438.18229488452,False,2717.050000000003,-610.5,1867.836666666666,3280.5384681417972
Jun 02-2017,67715.95,-0.73,65502.34476545116,56832.98695353255,True,28736.883069959797,65645.25208625865,False,394.8500000000058,-1880.5,1888.2266666666662,3161.408328499982
Jun 05-2017,68334.25,0.91,65720.99850636405,56996.12543646116,True,28913.540212816933,65889.70644205331,False,-395.9000000000088,-400.0,1876.0766666666664,3164.223523810685
