Date,Price,Open,High,Low,Volume,Chg
Aug 13-2018,73253.95,74489.90,74489.90,73150.00,15760.0,-1.32
Aug 10-2018,74233.95,76000.00,76299.70,74100.00,13070.0,-2.32
Aug 09-2018,75995.10,77077.00,77450.20,75411.05,27710.0,-0.85
Aug 08-2018,76650.10,77099.75,77589.85,76311.10,6780.0,-0.71
Aug 07-2018,77200.20,76880.00,77583.35,76701.00,4540.0,0.40
Aug 06-2018,76892.30,78485.00,78935.85,76501.00,5090.0,-2.02
Aug 03-2018,78477.15,78622.95,79150.00,78379.85,3560.0,0.13
Aug 02-2018,78372.95,79580.00,79580.00,78005.00,5250.0,-1.52
Aug 01-2018,79578.85,79987.00,80396.80,79200.00,4890.0,0.11
Jul 31-2018,79490.35,80740.00,80740.00,79277.85,4450.0,-0.55
Jul 30-2018,79931.40,80998.00,81190.95,79201.00,7300.0,-1.15
Jul 27-2018,80860.45,78999.00,81013.55,78600.05,11400.0,2.82
Jul 26-2018,78644.75,78500.00,78899.00,78310.95,4470.0,0.56
Jul 25-2018,78208.75,77115.00,78900.00,77115.00,5730.0,0.75
Jul 24-2018,77627.90,77848.00,78267.20,77057.55,7760.0,-0.20
Jul 23-2018,77782.50,76999.00,78000.00,75712.00,4860.0,1.26
Jul 20-2018,76812.45,74225.30,77683.50,74100.00,9470.0,3.14
Jul 19-2018,74475.30,74404.85,74920.00,73938.95,3950.0,0.84
Jul 18-2018,73852.35,75248.00,75490.00,73666.00,4810.0,-1.01
Jul 17-2018,74608.95,74599.95,75372.65,74327.00,5830.0,0.37
Jul 16-2018,74332.00,77060.00,77060.00,74118.50,7320.0,-3.54
Jul 13-2018,77059.75,77611.20,77999.00,76560.00,3960.0,-0.71
Jul 12-2018,77611.20,76500.00,78178.35,76405.00,13060.0,1.91
Jul 11-2018,76153.80,76000.00,76549.00,75525.05,3290.0,0.28
Jul 10-2018,75943.90,75551.00,76429.35,75240.05,5020.0,0.58
Jul 09-2018,75505.00,75499.90,75900.00,75097.00,3520.0,0.54
Jul 06-2018,75097.15,75350.00,76198.95,74838.85,4500.0,-0.50
Jul 05-2018,75477.40,76074.65,76350.00,75301.15,2340.0,-0.55
Jul 04-2018,75896.95,75499.00,76350.00,75050.00,2760.0,0.58
Jul 03-2018,75459.20,75300.00,75850.00,74900.00,2540.0,0.35
Jul 02-2018,75197.80,75270.00,75834.95,74600.00,3950.0,0.30
Jun 29-2018,74974.45,73297.70,75397.25,73297.70,6910.0,2.80
Jun 28-2018,72933.05,74373.95,74800.00,72605.00,13070.0,-1.49
Jun 27-2018,74037.55,75545.00,75545.00,73540.00,4780.0,-1.25
Jun 26-2018,74972.75,74880.00,75548.00,74705.00,4300.0,-0.28
Jun 25-2018,75186.70,76100.00,76100.00,75000.00,2660.0,-0.68
Jun 22-2018,75703.40,75049.00,76080.40,74588.80,3090.0,1.25
Jun 21-2018,74771.65,74990.00,75500.00,74566.05,3480.0,-0.14
Jun 20-2018,74877.65,75249.80,75349.80,74000.00,11630.0,0.04
Jun 19-2018,74849.80,74599.00,75200.00,73999.00,3370.0,0.66
Jun 18-2018,74359.80,75480.00,76250.00,74200.00,3810.0,-1.32
Jun 15-2018,75351.15,75250.00,75899.00,75200.00,3970.0,0.00
Jun 14-2018,75349.60,75077.00,75664.95,74784.05,3520.0,0.40
Jun 13-2018,75048.05,75900.00,76232.45,74952.05,2480.0,-0.70
Jun 12-2018,75580.70,76860.00,76860.00,75353.05,3000.0,-1.08
Jun 11-2018,76407.60,76249.00,76751.55,75900.20,3020.0,0.63
Jun 08-2018,75929.00,75399.90,76503.05,74500.00,4140.0,0.66
Jun 07-2018,75427.45,74450.00,75880.00,74449.95,4560.0,1.54
Jun 06-2018,74282.50,74064.00,74691.00,73410.20,4000.0,0.63
Jun 05-2018,73815.65,74700.00,75000.00,73105.00,5760.0,-0.89
Jun 04-2018,74480.60,75400.00,75490.00,74111.05,3390.0,-0.49
Jun 01-2018,74848.90,75811.00,76774.90,74400.10,4380.0,-1.17
May 31-2018,75734.05,77190.00,77688.00,75339.00,4230.0,-1.76
May 30-2018,77087.60,76321.00,77423.00,75455.35,4960.0,0.91
May 29-2018,76392.25,76001.00,77429.00,75250.00,5290.0,0.43
May 28-2018,76062.35,74100.00,76497.45,74100.00,5930.0,2.97
May 25-2018,73866.40,73750.00,74555.00,73652.05,4540.0,0.36
May 24-2018,73600.70,74140.50,74511.30,73156.15,3410.0,-0.73
May 23-2018,74140.50,73755.15,74500.00,73588.80,4850.0,0.36
May 22-2018,73873.45,73200.00,74299.95,72701.00,3540.0,1.06
May 21-2018,73102.10,74399.95,74449.20,72863.55,4520.0,-1.49
May 18-2018,74206.20,74555.00,75509.00,73925.10,5410.0,-0.47
May 17-2018,74559.95,74803.40,75276.95,74400.00,4060.0,-0.42
May 16-2018,74873.40,74500.00,75098.85,73978.05,7570.0,0.36
May 15-2018,74604.95,74850.00,75599.00,74341.65,4570.0,-0.18
May 14-2018,74737.35,74750.00,75152.70,74515.45,3330.0,0.08
May 11-2018,74675.50,75300.00,75400.00,74300.00,20860.0,-0.28
May 10-2018,74881.45,76540.00,76540.00,74750.00,8010.0,-1.50
May 09-2018,76019.80,75525.00,76599.00,75210.00,12720.0,0.36
May 08-2018,75746.75,76406.90,76406.90,75600.00,4050.0,-0.48
May 07-2018,76115.05,76000.00,76695.90,75610.20,5680.0,0.52
May 04-2018,75721.50,77880.00,77898.95,75595.85,8850.0,-1.70
May 03-2018,77028.15,79729.00,80133.35,76700.00,33140.0,-3.24
May 02-2018,79610.80,79900.00,81400.00,79430.90,8000.0,-0.40
Apr 30-2018,79933.45,80416.00,81425.95,79720.00,7900.0,-0.60
Apr 27-2018,80413.25,77179.00,80570.00,76901.10,19560.0,5.10
Apr 26-2018,76509.15,77551.00,77598.00,76225.05,8040.0,-1.27
Apr 25-2018,77496.40,78110.00,78300.00,76900.00,4180.0,-0.58
Apr 24-2018,77948.40,77600.00,79060.00,77600.00,3780.0,-0.02
Apr 23-2018,77961.45,78300.00,78742.70,77600.00,4240.0,-0.19
Apr 20-2018,78110.10,79390.00,79479.85,78000.00,6040.0,-1.53
Apr 19-2018,79320.00,79499.00,79899.00,79090.00,5830.0,0.32
Apr 18-2018,79069.85,79999.00,80100.00,78950.00,5400.0,-0.88
Apr 17-2018,79771.65,78299.00,80102.00,78180.85,11500.0,1.79
Apr 16-2018,78370.50,77506.00,78590.00,77506.00,4420.0,0.36
Apr 13-2018,78091.35,77800.00,78540.00,77600.00,10910.0,0.62
Apr 12-2018,77613.70,76499.00,78363.30,76150.00,11850.0,1.50
Apr 11-2018,76467.60,77000.00,77000.00,76135.15,3140.0,-0.47
Apr 10-2018,76831.10,77243.90,77300.00,76501.00,3550.0,-0.53
Apr 09-2018,77243.90,77137.00,77400.00,76700.00,6580.0,0.14
Apr 06-2018,77137.25,76901.00,77270.00,76218.25,7310.0,0.16
Apr 05-2018,77012.55,75501.00,77199.00,75500.10,16500.0,3.05
Apr 04-2018,74734.20,75350.00,76034.00,73745.95,11550.0,-1.02
Apr 03-2018,75502.40,72975.00,75799.00,72800.00,21140.0,3.25
Apr 02-2018,73122.45,72700.00,73333.00,72542.35,3470.0,0.84
Mar 28-2018,72513.25,72001.25,73649.95,71610.45,14060.0,-0.20
Mar 27-2018,72656.05,70201.50,72887.95,70201.50,9590.0,3.85
Mar 26-2018,69961.75,69237.00,70399.00,68800.00,7330.0,1.05
Mar 23-2018,69236.90,68170.00,69486.00,68170.00,4850.0,-0.36
Mar 22-2018,69489.30,70000.00,70220.00,69257.50,3750.0,-0.68
Mar 21-2018,69966.45,69999.95,70200.00,69725.00,4760.0,0.54
Mar 20-2018,69593.05,69950.00,70111.70,69455.65,2850.0,-0.69
Mar 19-2018,70074.85,70500.00,70895.60,69699.90,3930.0,-0.19
Mar 16-2018,70211.65,71670.00,71670.00,70000.00,4910.0,-2.13
Mar 15-2018,71737.95,71225.00,71945.85,71086.40,3800.0,0.64
Mar 14-2018,71281.65,71160.00,71845.20,71000.00,4660.0,-0.61
Mar 13-2018,71717.30,70815.00,72100.00,70815.00,4150.0,0.88
Mar 12-2018,71094.20,70950.00,71332.95,70799.95,3760.0,0.44
Mar 09-2018,70781.65,70759.00,71379.50,70111.15,5010.0,0.82
Mar 08-2018,70204.40,70500.00,70811.65,69800.00,7020.0,-0.06
Mar 07-2018,70249.20,71440.00,71899.10,70020.65,6460.0,-1.72
Mar 06-2018,71475.85,73000.00,73000.00,71310.00,5390.0,-1.17
Mar 05-2018,72324.65,72683.00,73566.60,72000.00,8940.0,-0.49
Mar 01-2018,72683.65,73391.60,74100.00,72520.00,5020.0,-0.96
Feb 28-2018,73391.60,72599.95,73840.00,72000.00,11900.0,1.00
Feb 27-2018,72665.80,72670.00,73149.00,71660.90,9670.0,-0.03
Feb 26-2018,72690.80,72550.00,72980.50,72400.00,4430.0,0.30
Feb 23-2018,72473.40,70139.95,72800.00,70139.95,7980.0,3.37
Feb 22-2018,70107.80,71500.00,71500.00,69599.00,4820.0,-2.34
Feb 21-2018,71787.05,70855.00,71999.00,70702.95,5410.0,1.36
Feb 20-2018,70825.50,70635.10,71100.00,70430.00,3990.0,0.29
Feb 19-2018,70624.00,71555.00,71698.00,70200.00,3820.0,-0.76
Feb 16-2018,71162.55,72357.00,72517.00,70601.60,5350.0,-1.38
Feb 15-2018,72156.25,72329.00,72780.60,71740.80,7760.0,-0.24
Feb 14-2018,72329.20,71720.00,72606.10,71650.00,10260.0,0.96
Feb 12-2018,71640.90,70011.00,71840.00,70011.00,7300.0,2.32
Feb 09-2018,70013.80,69100.10,70377.00,68752.25,4800.0,-0.22
Feb 08-2018,70171.05,69001.00,70763.55,68800.00,12300.0,1.95
Feb 07-2018,68827.45,68899.95,69499.95,68250.05,9650.0,0.44
Feb 06-2018,68528.45,64000.00,68950.00,64000.00,21200.0,-0.13
Feb 05-2018,68615.10,68016.25,69350.00,67658.50,12190.0,-0.93
Feb 02-2018,69259.40,71400.00,71654.85,68050.00,19860.0,-3.51
Feb 01-2018,71776.65,68115.00,72750.00,67200.00,29030.0,5.38
Jan 31-2018,68113.35,68395.00,68798.75,67215.75,8100.0,-0.22
Jan 30-2018,68261.55,67300.00,68446.00,67010.00,6010.0,2.02
Jan 29-2018,66906.75,67165.00,68447.60,66750.00,7200.0,-0.94
Jan 25-2018,67543.65,69050.00,69439.95,67055.55,7160.0,-1.96
Jan 24-2018,68894.50,69700.00,70171.45,68700.00,6430.0,-1.48
Jan 23-2018,69930.70,69600.00,70456.00,69531.80,6860.0,0.36
Jan 22-2018,69677.30,69156.00,69878.30,68875.00,3330.0,0.75
Jan 19-2018,69156.00,69100.00,69399.90,68500.00,7720.0,0.51
Jan 18-2018,68804.45,70800.00,70848.95,68601.45,7680.0,-2.30
Jan 17-2018,70420.80,70480.00,70751.65,69731.65,4010.0,0.19
Jan 16-2018,70284.55,71401.00,71900.50,69889.60,7410.0,-1.75
Jan 15-2018,71534.00,71970.95,72499.95,71350.00,6500.0,-0.61
Jan 12-2018,71970.95,72310.00,73100.00,71814.10,11550.0,-0.47
Jan 11-2018,72311.95,72700.00,72700.00,71950.05,5000.0,-0.23
Jan 10-2018,72481.50,73040.00,73112.35,72100.00,9010.0,-0.74
Jan 09-2018,73025.05,72965.00,73270.00,72020.00,5590.0,0.57
Jan 08-2018,72610.50,72900.00,73570.00,72286.95,6760.0,-0.41
Jan 05-2018,72905.90,71390.00,73000.00,71300.00,9190.0,2.37
Jan 04-2018,71219.85,71499.00,71644.85,70851.20,4480.0,0.07
Jan 03-2018,71173.35,71680.00,71899.90,71000.00,9080.0,-0.10
Jan 02-2018,71246.10,72305.00,72899.70,71059.10,7350.0,-1.60
Jan 01-2018,72402.85,72572.00,73200.00,71900.00,7350.0,0.06
Dec 29-2017,72357.05,73499.00,73950.00,72101.10,10900.0,-1.55
Dec 28-2017,73497.95,73490.00,73899.00,72492.20,10190.0,0.57
Dec 27-2017,73080.05,74280.00,74394.00,72693.10,14790.0,-1.33
Dec 26-2017,74062.00,72600.00,74500.00,72160.05,17530.0,1.71
Dec 22-2017,72817.80,70927.00,73089.00,70898.75,29130.0,2.76
Dec 21-2017,70860.55,69000.00,71050.00,68551.00,12050.0,2.82
Dec 20-2017,68913.80,69389.70,69900.00,68751.00,5120.0,-0.69
Dec 19-2017,69389.70,68940.00,69649.00,68650.20,7910.0,0.30
Dec 18-2017,69184.60,67400.00,69350.00,65810.00,14070.0,2.19
Dec 15-2017,67703.60,66500.00,68124.95,66335.65,9210.0,2.65
Dec 14-2017,65952.80,66480.00,66670.00,65323.90,5780.0,-0.18
Dec 13-2017,66072.60,66774.00,67095.00,65890.00,6460.0,-0.50
Dec 12-2017,66407.40,68240.00,68240.00,66280.00,6240.0,-2.15
Dec 11-2017,67863.45,68500.00,69000.00,67678.00,4900.0,-0.53
Dec 08-2017,68226.15,67251.00,68337.90,66845.05,7180.0,1.73
Dec 07-2017,67063.25,66990.00,67284.80,66647.70,5210.0,0.29
Dec 06-2017,66871.05,66122.00,67222.15,66122.00,5830.0,0.04
Dec 05-2017,66842.75,66336.60,67000.00,65705.00,9020.0,0.77
Dec 04-2017,66333.10,66400.00,66841.90,65805.00,5840.0,0.25
Dec 01-2017,66169.15,68601.00,69099.95,65724.25,11680.0,-3.52
Nov 30-2017,68583.50,69299.00,69359.95,68200.10,7990.0,-1.00
Nov 29-2017,69275.15,69540.00,69948.95,69200.00,8740.0,-0.46
Nov 28-2017,69597.35,70130.00,70325.00,69480.00,2740.0,-0.88
Nov 27-2017,70215.15,69474.45,70450.00,69405.00,10180.0,1.17
Nov 24-2017,69405.45,69499.00,69859.05,69261.00,5510.0,0.31
Nov 23-2017,69189.60,69799.10,70200.00,69001.00,9560.0,-0.72
Nov 22-2017,69692.85,70000.00,70189.00,69268.35,4610.0,-0.20
Nov 21-2017,69830.50,68908.00,70160.00,68750.05,12160.0,1.62
Nov 20-2017,68718.95,69437.35,69869.85,68476.05,4130.0,-1.03
Nov 17-2017,69437.35,70000.00,70500.00,69195.60,10990.0,-0.42
Nov 16-2017,69730.80,68500.00,69955.95,68500.00,12710.0,1.96
Nov 15-2017,68392.30,68300.00,69655.20,67687.50,18810.0,1.11
Nov 14-2017,67643.45,68624.90,68624.90,67428.05,5490.0,-0.99
Nov 13-2017,68320.90,66812.20,69000.00,66800.00,20030.0,1.43
Nov 10-2017,67359.05,64995.00,67748.95,63614.05,39940.0,3.64
Nov 09-2017,64994.15,65398.75,65800.00,64836.00,4130.0,-0.26
Nov 08-2017,65162.45,65900.00,66341.65,65000.00,5120.0,-0.84
Nov 07-2017,65712.60,67650.00,67810.00,65521.50,8920.0,-2.50
Nov 06-2017,67399.40,66500.00,67800.00,65911.00,9360.0,1.38
Nov 03-2017,66483.40,65726.85,66739.70,65726.85,5380.0,1.15
Nov 02-2017,65726.85,66011.20,66719.85,65590.05,4280.0,-0.42
Nov 01-2017,66002.50,66789.90,66999.00,65851.95,6270.0,-0.63
Oct 31-2017,66422.45,66775.00,67221.95,65715.05,7410.0,-0.53
Oct 30-2017,66779.15,65000.00,67343.90,65000.00,15490.0,3.10
Oct 27-2017,64771.10,63300.00,64999.00,63210.70,10780.0,2.56
Oct 26-2017,63156.15,63200.00,63500.00,62811.90,5890.0,0.11
Oct 25-2017,63089.15,63315.00,63498.95,62910.50,4020.0,0.04
Oct 24-2017,63064.45,63450.00,63574.00,62981.10,7750.0,-0.67
Oct 23-2017,63490.60,63250.00,63600.00,62409.80,12590.0,-0.05
Oct 19-2017,63522.50,63670.35,63898.70,63207.00,920.0,-0.23
Oct 18-2017,63670.35,63516.35,64000.00,63516.35,3560.0,-0.17
Oct 17-2017,63777.05,63700.00,64190.00,63328.05,4420.0,0.22
Oct 16-2017,63636.40,63602.00,64049.00,63101.00,7700.0,-0.05
Oct 13-2017,63670.25,63800.15,64000.00,63500.00,5190.0,-0.34
Oct 12-2017,63885.55,64200.00,64200.00,63460.00,5280.0,0.71
Oct 11-2017,63437.40,64949.90,64970.00,63269.65,8380.0,-1.96
Oct 10-2017,64705.20,65011.00,65300.00,64510.10,4700.0,-0.20
Oct 09-2017,64835.50,64550.00,65010.10,64195.40,6740.0,0.64
Oct 06-2017,64422.70,63349.95,64620.00,63207.85,10350.0,2.03
Oct 05-2017,63141.50,63298.00,63666.00,62883.80,13680.0,0.18
Oct 04-2017,63029.80,63749.00,63786.50,62750.00,9070.0,-0.59
Oct 03-2017,63404.40,63480.00,64000.00,63160.60,14580.0,0.63
Sep 29-2017,63005.30,62051.00,63940.00,62051.00,25190.0,1.84
Sep 28-2017,61866.40,61790.00,62200.00,61000.00,15840.0,0.19
Sep 27-2017,61746.60,62720.00,62999.00,61501.00,6870.0,-1.61
Sep 26-2017,62754.10,62800.00,63000.00,62210.05,11340.0,0.05
Sep 25-2017,62721.85,63100.00,63376.60,61251.00,15440.0,-0.34
Sep 22-2017,62938.15,64000.00,64000.00,62650.00,17030.0,-0.56
Sep 21-2017,63294.70,64438.00,64447.80,63152.55,8730.0,-1.24
Sep 20-2017,64092.10,65101.00,65650.00,63933.15,15540.0,0.01
Sep 19-2017,64087.10,64648.00,65248.00,64003.05,9350.0,-1.28
Sep 18-2017,64916.05,64698.00,65300.00,64648.15,20040.0,0.58
Sep 15-2017,64544.30,63999.95,64750.00,63535.75,12620.0,1.10
Sep 14-2017,63840.35,64430.00,64599.80,63690.00,6530.0,-0.77
Sep 13-2017,64334.30,65500.00,65650.00,64100.00,8730.0,-1.43
Sep 12-2017,65270.80,64899.90,65545.60,64650.10,10390.0,1.27
Sep 11-2017,64449.60,64010.00,64799.00,64010.00,8300.0,0.99
Sep 08-2017,63816.85,64505.00,64799.90,63671.00,7530.0,-0.95
Sep 07-2017,64429.75,65269.90,65350.00,64102.00,5020.0,-0.86
Sep 06-2017,64990.00,64260.00,65330.00,63709.20,13560.0,0.65
Sep 05-2017,64573.35,64474.30,64999.00,64200.00,6760.0,0.52
Sep 04-2017,64240.15,65290.00,65368.45,63950.00,8630.0,-1.61
Sep 01-2017,65293.85,64090.00,65499.00,64090.00,9060.0,1.88
Aug 31-2017,64089.60,63179.90,64235.20,62850.00,11820.0,1.82
Aug 30-2017,62944.75,63200.00,63299.95,62655.60,5040.0,0.06
Aug 29-2017,62907.95,62949.90,63200.00,62400.00,12680.0,0.15
Aug 28-2017,62811.10,63350.00,63400.00,62657.15,7910.0,-0.38
Aug 24-2017,63049.70,63248.00,63349.50,62611.00,7880.0,0.39
Aug 23-2017,62805.85,62999.00,63494.90,62570.00,12480.0,0.40
Aug 22-2017,62555.70,63050.10,63999.95,62432.05,14400.0,-1.36
Aug 21-2017,63419.80,63798.20,64770.00,63002.00,8780.0,-0.42
Aug 18-2017,63684.15,64470.00,64470.00,63501.00,12640.0,-1.24
Aug 17-2017,64484.50,66054.00,66395.00,64280.00,11290.0,-1.97
Aug 16-2017,65783.00,64525.00,65987.00,63300.00,15560.0,3.16
Aug 14-2017,63770.65,64400.00,64899.60,63601.10,11840.0,-0.24
Aug 11-2017,63922.00,63250.00,65098.95,62382.05,16990.0,-0.28
Aug 10-2017,64100.70,65799.00,66365.70,63400.00,14500.0,-2.80
Aug 09-2017,65946.95,67000.00,67000.00,65501.00,10520.0,-1.16
Aug 08-2017,66722.25,67900.00,68500.00,66601.00,11980.0,-1.62
Aug 07-2017,67821.20,67100.00,68182.30,66505.80,23510.0,2.20
Aug 04-2017,66361.15,68483.10,68500.00,65293.30,47850.0,-4.03
Aug 03-2017,69150.40,70600.00,70909.95,68902.25,14610.0,-2.34
Aug 02-2017,70810.40,69276.10,70999.80,69276.10,17220.0,2.04
Aug 01-2017,69393.10,69567.05,69688.25,69001.00,7530.0,0.28
Jul 31-2017,69198.75,69120.70,69974.80,69000.00,8840.0,0.11
Jul 28-2017,69119.70,68660.00,69700.00,68501.00,8240.0,0.60
Jul 27-2017,68706.50,70200.00,70300.00,68510.00,8580.0,-1.83
Jul 26-2017,69989.85,70388.00,70555.55,69808.25,8640.0,-0.49
Jul 25-2017,70334.30,69377.00,70663.65,69050.05,16390.0,2.07
Jul 24-2017,68908.90,69000.00,69340.00,68750.00,6310.0,0.04
Jul 21-2017,68878.45,69375.00,69721.00,68700.00,11180.0,-0.41
Jul 20-2017,69159.05,70550.00,70550.00,69027.00,7180.0,-1.51
Jul 19-2017,70221.50,69930.45,70769.95,69710.00,16350.0,0.42
Jul 18-2017,69930.45,69400.00,70367.70,69400.00,7120.0,-0.20
Jul 17-2017,70072.70,69662.00,70274.00,69100.00,8430.0,0.80
Jul 14-2017,69516.25,69999.00,70000.00,69150.00,5400.0,-0.21
Jul 13-2017,69662.05,70300.00,70399.95,69526.00,6510.0,-0.45
Jul 12-2017,69976.60,69201.00,70295.00,68800.00,10290.0,1.24
Jul 11-2017,69120.05,69600.00,70079.85,68863.50,9260.0,-0.69
Jul 10-2017,69600.25,69900.00,70450.00,69403.00,1540.0,-0.30
Jul 07-2017,69809.30,70801.70,70801.70,69575.00,10220.0,-0.66
Jul 06-2017,70270.65,70984.00,71450.00,70005.00,12200.0,-0.48
Jul 05-2017,70607.40,70401.00,71120.35,70259.90,8300.0,0.37
Jul 04-2017,70350.30,71260.00,71500.00,70029.70,11000.0,-0.72
Jul 03-2017,70859.50,68458.50,71250.00,68201.00,16740.0,3.71
Jun 30-2017,68325.90,68400.00,68750.00,67850.10,10070.0,-0.46
Jun 29-2017,68638.95,69270.00,69846.75,68500.00,15510.0,-0.40
Jun 28-2017,68915.80,68585.55,69399.00,67801.50,10370.0,0.48
Jun 27-2017,68585.55,69955.00,70400.00,68270.00,10380.0,-1.93
Jun 23-2017,69935.80,71500.00,71500.00,69596.00,12320.0,-1.47
Jun 22-2017,70975.90,72198.90,72495.00,70650.10,10640.0,-1.02
Jun 21-2017,71709.10,71850.00,72297.90,71324.55,7670.0,0.07
Jun 20-2017,71656.20,71980.00,72800.00,71315.30,11040.0,-0.14
Jun 19-2017,71760.20,72499.90,72870.00,71560.20,9970.0,-0.30
Jun 16-2017,71978.10,73148.00,73401.00,71707.50,15150.0,-1.19
Jun 15-2017,72847.45,71235.00,73184.90,71198.90,19570.0,2.45
Jun 14-2017,71102.15,71980.00,71980.00,70880.05,19050.0,-1.75
Jun 13-2017,72369.30,73401.00,74147.50,71555.00,23590.0,-1.31
Jun 12-2017,73331.60,72901.25,74016.25,72245.00,24680.0,0.59
Jun 09-2017,72901.25,71404.00,73200.00,71251.10,33950.0,2.49
Jun 08-2017,71129.65,69000.10,71995.00,68700.00,39080.0,3.11
Jun 07-2017,68985.95,68830.30,69347.25,68499.00,10470.0,0.24
Jun 06-2017,68820.50,68500.00,69240.00,67300.00,15440.0,0.71
Jun 05-2017,68334.25,67910.00,68597.95,67900.00,7480.0,0.91
Jun 02-2017,67715.95,68450.00,68993.85,67500.00,15740.0,-0.73
Jun 01-2017,68217.30,65619.50,68599.00,65619.50,27600.0,4.05
May 31-2017,65559.10,65351.35,65881.95,65009.00,6630.0,0.25
May 30-2017,65398.10,64938.00,65600.00,64561.25,7920.0,0.71
May 29-2017,64937.95,65699.00,66370.05,64750.00,10020.0,-0.71
May 26-2017,65401.80,64199.85,65689.95,63922.20,15830.0,2.48
May 25-2017,63820.00,62660.00,64200.00,62000.00,20130.0,2.08
May 24-2017,62519.70,63900.00,63958.40,62400.00,11110.0,-2.28
May 23-2017,63976.15,64480.00,64700.00,63000.00,19120.0,-0.43
May 22-2017,64254.05,66100.50,66799.00,64100.00,13000.0,-2.46
May 19-2017,65876.65,67290.00,67699.90,64164.85,15120.0,-1.62
May 18-2017,66960.40,67750.00,69188.00,66640.10,21700.0,-1.61
May 17-2017,68054.70,66200.00,68270.00,65700.00,28780.0,2.97
May 16-2017,66093.35,65990.00,66360.00,65500.00,14100.0,0.41
May 15-2017,65823.40,65620.00,66081.00,65200.80,10190.0,0.56
May 12-2017,65455.15,66105.00,66488.00,65300.00,10000.0,-0.91
May 11-2017,66055.95,66000.00,67371.80,65902.10,15030.0,0.18
May 10-2017,65936.70,66800.10,66999.00,65822.20,17170.0,-1.12
May 09-2017,66683.05,68200.00,68200.00,66587.40,16110.0,-1.41
May 08-2017,67634.10,68499.90,68720.00,67450.00,12210.0,-0.74
May 05-2017,68135.95,66861.00,68399.00,66500.05,20750.0,1.66
May 04-2017,67022.55,68944.00,69173.50,66501.00,28670.0,-2.36
May 03-2017,68639.90,68563.10,69750.00,68455.20,17260.0,0.39
May 02-2017,68372.55,68050.00,68899.80,67600.05,17920.0,0.68
Apr 28-2017,67909.20,68858.50,69000.00,67706.00,18000.0,-0.86
Apr 27-2017,68495.60,69200.00,70500.00,68000.00,50100.0,-0.52
Apr 26-2017,68850.55,66500.00,69848.75,66486.95,43640.0,3.43
Apr 25-2017,66566.25,64200.00,66755.55,63880.00,28580.0,4.02
Apr 24-2017,63995.35,63120.00,64200.00,63110.00,12080.0,1.12
Apr 21-2017,63283.70,63325.00,63698.00,63016.85,9610.0,-0.34
Apr 20-2017,63500.80,63005.00,63610.00,62751.10,12430.0,0.65
Apr 19-2017,63089.25,62350.00,63300.00,62150.05,12090.0,0.79
Apr 18-2017,62596.10,61950.00,63099.00,61600.05,23540.0,1.05
Apr 17-2017,61948.55,60720.00,62158.00,60311.40,21460.0,2.28
Apr 13-2017,60566.55,60530.85,61200.00,60300.00,10620.0,0.07
Apr 12-2017,60527.10,62010.00,62199.95,60062.40,20550.0,-2.48
Apr 11-2017,62063.40,61179.00,62200.00,60901.00,17050.0,2.13
Apr 10-2017,60767.45,61195.70,61382.95,60620.00,7630.0,-0.44
Apr 07-2017,61036.15,60655.00,61780.00,60601.10,14390.0,-0.11
Apr 06-2017,61104.85,60552.00,61399.00,60211.00,19000.0,0.69
Apr 05-2017,60685.45,60993.55,61271.75,60372.00,12460.0,-0.51
Apr 03-2017,60993.55,60935.00,61386.70,60240.00,14260.0,0.06
Mar 31-2017,60954.45,59550.00,61220.00,59550.00,24690.0,1.89
Mar 30-2017,59823.65,59125.00,60200.00,59125.00,19150.0,0.41
Mar 29-2017,59578.45,58499.95,59790.80,57801.00,24090.0,2.17
Mar 28-2017,58315.35,59855.45,60300.00,57947.40,19850.0,-2.63
Mar 27-2017,59888.50,59499.00,60145.00,59125.20,20170.0,0.98
Mar 24-2017,59308.80,59499.90,59650.00,59001.00,19250.0,-0.33
Mar 23-2017,59507.10,58000.00,59684.35,57601.00,36780.0,2.87
Mar 22-2017,57849.20,57600.00,58450.00,57500.00,20750.0,-0.34
Mar 21-2017,58045.15,56500.00,58300.00,55854.30,28250.0,3.62
Mar 20-2017,56019.35,56305.00,57090.65,55801.00,23490.0,1.07
Mar 17-2017,55427.85,56400.00,56700.00,54967.65,43540.0,-1.77
Mar 16-2017,56425.55,57300.00,57448.95,56200.00,15440.0,-0.72
Mar 15-2017,56836.60,53381.25,57984.00,53291.25,82610.0,7.27
Mar 14-2017,52983.90,52750.00,53427.95,52100.00,18740.0,1.46
Mar 10-2017,52220.30,52366.00,52450.00,51950.00,9190.0,0.36
Mar 09-2017,52031.35,51500.00,52366.65,51205.00,12200.0,0.98
Mar 08-2017,51527.80,52260.00,52372.10,51086.70,9540.0,-1.23
Mar 07-2017,52167.90,52282.00,52565.85,51953.20,6730.0,-0.40
Mar 06-2017,52375.55,52398.00,52500.00,51951.05,7600.0,0.58
Mar 03-2017,52072.85,52300.00,52630.00,51713.45,12540.0,0.23
Mar 02-2017,51951.60,53185.00,53362.50,51845.00,8860.0,-1.64
Mar 01-2017,52819.40,51999.00,53150.00,51999.00,13940.0,1.90
Feb 28-2017,51835.05,51437.25,52529.90,51370.05,14970.0,0.77
Feb 27-2017,51437.15,51650.00,52029.95,50700.00,13970.0,-0.12
