Date,Price,Chg,Av_Sev,Av_OneFrty,SevOverFortyFlag,Av_Six,Av_TwenOne,SixOverTwenOneFlag,DM_P,DM_N,TR
Jul 19-2016,34829.5,0.67,33966.702742206595,34732.97856578276,False,19340.754498531223,34022.40375094425,False,240.0,-197.8000000000029,587.9499999999971
Jul 20-2016,35317.55,1.4,34058.886743875395,34741.27035917591,False,19480.19735567408,34140.14431904023,False,434.8000000000029,-458.0,564.75
Jul 21-2016,34389.3,-2.63,34147.16278892642,34736.27787181172,False,19214.983069959795,34162.79483549111,False,50.19999999999709,699.0500000000029,1314.0
Jul 22-2016,34153.6,-0.69,34162.535826040665,34728.01293745978,False,19147.640212816936,34161.95894135556,False,-735.1999999999971,58.94999999999709,637.75
Jul 25-2016,34668.05,1.51,34176.21502751456,34727.16239933979,False,19294.62592710265,34207.967219414146,False,394.29999999999563,-168.0,864.0499999999956
Jul 26-2016,33862.5,-2.32,34198.23574844473,34714.89768445554,False,19064.46878424551,34176.561108558315,False,-160.1999999999971,592.0500000000029,1295.9000000000015
Jul 27-2016,34026.1,0.48,34172.32276747217,34705.12750453418,False,19111.211641388363,34162.8828259621,False,-523.9000000000015,-110.94999999999709,661.0500000000029
Jul 28-2016,34053.9,0.08,34159.8128872026,34695.89023496632,False,19119.15449853122,34152.97529632918,False,22.25,-161.0500000000029,522.25
Jul 29-2016,33844.15,-0.62,34144.27599220724,34683.80881319375,False,19059.225927102652,34124.900269390164,False,-334.15000000000146,200.0,388.09999999999854
Aug 01-2016,33799.15,-0.13,34115.72420546368,34671.26046123355,False,19046.36878424551,34095.28660853651,False,360.90000000000146,50.0,799.0
Aug 02-2016,33922.45,0.36,34090.417971676325,34660.639036251516,False,19081.59735567408,34079.57418957864,False,-259.75,-100.94999999999709,438.3000000000029
Aug 03-2016,34605.85,2.01,34094.398860294736,34659.86188680114,False,19276.854498531226,34127.41744507149,False,745.75,-9.05000000000291,1175.0
Aug 04-2016,35315.4,2.05,34160.88174239342,34669.160299754316,False,19479.583069959794,34235.4158591559,False,625.0,-790.0500000000029,1009.9499999999971
Aug 05-2016,37068.2,4.96,34315.21259551771,34703.18923167269,False,19980.383069959797,34492.94169014173,False,1930.0,-775.4499999999971,2164.5
Aug 08-2016,37092.45,0.07,34566.16727633492,34737.079455336905,False,19987.311641388365,34729.26062740157,False,50.0,-1595.949999999997,618.5500000000029
Aug 09-2016,36902.45,-0.51,34790.477229446595,34767.79393114773,True,19933.02592710265,34926.82329763779,False,-290.0,920.4499999999971,1249.0
Aug 10-2016,36716.85,-0.5,34977.24658502828,34795.44011652152,True,19879.99735567408,35089.55299785254,False,-150.0500000000029,-0.05000000000291038,1098.8999999999942
Aug 11-2016,36660.75,-0.15,35133.81206833557,34821.898412741066,True,19863.96878424551,35232.38908895685,False,200.0500000000029,1.0500000000029104,1300.0
Aug 12-2016,36129.25,-1.45,35257.65277659187,34840.442406886585,True,19712.111641388365,35313.92189905168,False,-428.15000000000146,0.3000000000029104,872.1500000000015
Aug 16-2016,36126.3,-0.01,35336.80578921924,34858.68152168251,True,19711.268784245513,35387.77445368335,False,-381.34999999999854,-0.3000000000029104,490.5
Aug 17-2016,36525.05,1.1,35419.810384565506,34882.31795399907,True,19825.19735567408,35491.16313971214,False,417.0,-15.0,892.5
Aug 18-2016,36553.95,0.08,35521.10079774842,34906.02904685014,True,19833.454498531224,35587.780127011036,False,-79.55000000000291,-291.0,521.9499999999971
Aug 19-2016,36110.1,-1.21,35602.49336286988,34923.10806746219,True,19706.640212816936,35635.26375182821,False,-27.94999999999709,294.0,788.0
Aug 22-2016,35485.6,-1.73,35631.04787149503,34931.08667643436,True,19528.211641388363,35621.65795620747,False,-500.09999999999854,712.0500000000029,999.9500000000044
Aug 23-2016,35744.25,0.73,35625.11125321571,34942.62090797429,True,19602.111641388365,35632.802687461335,False,-449.95000000000437,-23.35000000000582,526.6499999999942
Aug 24-2016,36300.3,1.56,35651.60542865961,34961.87876743565,True,19760.983069959795,35693.484261328485,False,640.0500000000029,-376.6999999999971,790.0
Aug 25-2016,36458.85,0.44,35715.043859600926,34983.11240194011,True,19806.283069959794,35763.06296484407,False,310.0,-500.0,600.0
Aug 26-2016,36339.7,-0.33,35779.30626160903,35002.35477921756,True,19772.240212816934,35815.48451349461,False,63.349999999998545,-12.0,651.3499999999985
Aug 29-2016,37471.65,3.11,35862.13706241026,35037.38024334214,True,20095.65449853122,35966.04501226782,False,726.75,-188.0,1190.0999999999985
Aug 30-2016,37591.45,0.32,36011.83106826028,35073.608183152886,True,20129.883069959797,36113.809102061656,False,497.84999999999854,-888.25,799.6999999999971
Aug 31-2016,37431.8,-0.42,36150.93560622893,35107.05771246987,True,20084.268784245513,36233.62645641968,False,-99.0,-22.349999999998545,678.3499999999985
Sep 01-2016,37231.85,-0.53,36261.74542947829,35137.19661016533,True,20027.140212816936,36324.37405129062,False,-138.9499999999971,211.09999999999854,750.5
Sep 02-2016,38852.55,4.35,36395.59027519793,35189.896658248086,True,20490.19735567408,36554.20822844602,False,1150.0,-135.5,1765.0
Sep 06-2016,39535.8,1.76,36638.196729053176,35251.540677280034,True,20685.411641388368,36825.262025860015,False,732.5,-1668.0,829.5
Sep 07-2016,39893.6,0.91,36911.6940814696,35317.38549036826,True,20787.640212816936,37104.20184169092,False,604.5,-647.0,787.0
Sep 08-2016,40035.8,0.36,37186.78207150244,35384.313355753104,True,20828.268784245513,37370.71076517356,False,43.0,-77.09999999999854,752.9000000000015
Sep 09-2016,40201.5,0.41,37450.451306999654,35452.642244323986,True,20875.611641388365,37628.05524106687,False,169.84999999999854,-199.70000000000437,723.0499999999956
Sep 12-2016,39100.2,-2.74,37669.52410751569,35504.38065220592,True,20560.954498531224,37761.88658278806,False,-599.8499999999985,1131.050000000003,1254.25
Sep 14-2016,40722.85,4.15,37845.29400299121,35578.4014940186,True,21024.568784245508,38031.06507526187,False,1050.0,-404.25,1900.0
Sep 15-2016,41124.0,0.99,38118.19000271928,35657.06246573465,True,21139.183069959792,38312.24097751079,False,874.6999999999971,-1725.0,1049.699999999997
Sep 16-2016,40507.8,-1.5,38374.08771053865,35725.86725345473,True,20963.12592710265,38511.83725228254,False,-154.75,625.0,1519.949999999997
Sep 19-2016,43101.65,6.4,38641.12775221824,35830.488285320615,True,21704.225927102652,38929.09295662049,False,1550.050000000003,-320.0500000000029,2749.949999999997
Sep 20-2016,43620.5,1.2,39061.245267701604,35940.984905386984,True,21852.46878424551,39355.584506018626,False,651.0,-2379.949999999997,1021.0
Sep 21-2016,43806.65,0.43,39480.96663260965,36052.55462304107,True,21905.65449853122,39760.2268236533,False,379.0,-506.90000000000146,893.0999999999985
Sep 22-2016,44375.85,1.3,39890.24437791659,36170.61555037382,True,22068.283069959794,40179.8289305939,False,199.0,-428.59999999999854,663.5
Sep 23-2016,45841.3,3.3,40339.30698888704,36307.78837944653,True,22486.983069959795,40694.50811872173,False,1972.75,-278.5,2357.75
Sep 26-2016,45715.45,-0.27,40835.94310129295,36441.2303882487,True,22451.02592710265,41150.95738065612,False,-122.75,-1344.0,891.0
Sep 27-2016,46562.4,1.85,41303.39238401792,36584.79307777709,True,22693.011641388366,41642.90670968738,False,568.8499999999985,-301.0,1158.8499999999985
Sep 28-2016,49753.35,6.85,41871.36990096379,36771.581119227056,True,23604.711641388363,42380.21973607944,False,3272.1500000000015,-951.0,3480.0
Sep 29-2016,48605.6,-2.31,42555.58256041523,36939.439543067805,True,23276.783069959794,42946.163396435855,False,1325.449999999997,-1150.300000000003,3655.149999999994
Sep 30-2016,50872.55,4.66,43169.441892310904,37137.07231550656,True,23924.483069959795,43666.74399675987,False,-365.4499999999971,-889.6999999999971,2400.0
Oct 03-2016,51894.9,2.01,43898.523039104664,37346.403204648304,True,24216.583069959794,44414.75817887261,False,1294.0,-2501.449999999997,1192.550000000003
Oct 04-2016,51226.85,-1.29,44606.6480893269,37543.288974795134,True,24025.711641388363,45034.039253520554,False,55.0,345.34999999999854,1592.9000000000015
Oct 05-2016,53693.8,4.82,45277.976175956595,37772.374237564,True,24730.554498531223,45821.290230473234,False,1400.0,-293.90000000000146,2699.0
Oct 06-2016,53892.8,0.37,46048.65670285427,38001.03275901699,True,24787.411641388368,46555.06384588475,False,751.0,-2105.699999999997,1344.300000000003
Oct 07-2016,53471.9,-0.78,46749.904300930255,38220.47768442101,True,24667.15449853122,47183.8671326225,False,-120.0,240.6999999999971,1465.0
Oct 10-2016,53034.0,-0.82,47348.6596077599,38430.59856832993,True,24542.040212816937,47715.69739329318,False,-442.84999999999854,354.84999999999854,1377.0
Oct 13-2016,53371.3,0.64,47875.01014277788,38642.523411332346,True,24638.411641388368,48229.84308481198,False,-347.15000000000146,109.95000000000437,1139.800000000003
Oct 14-2016,52449.0,-1.73,48348.692575380664,38838.35995868933,True,24374.897355674082,48613.40280437453,False,-190.0,399.1999999999971,1349.0
Oct 17-2016,49873.05,-4.91,48648.88582396961,38994.88038480721,True,23638.911641388368,48727.916185795024,False,-950.0,2451.949999999997,2850.949999999997
Oct 18-2016,51627.6,3.52,48809.59741999798,39174.06789707945,True,24140.211641388363,48991.5238052682,False,-823.0,998.0500000000029,3026.0
Oct 19-2016,50518.4,-2.15,49034.53440230291,39334.98040917761,True,23823.29735567408,49130.330732062,False,0.0,-1629.0,1397.0
Oct 20-2016,49770.05,-1.48,49148.35099313068,39482.99558067864,True,23609.483069959795,49188.487029147276,False,-274.9499999999971,850.0,1972.050000000003
Oct 21-2016,50438.25,1.34,49223.69161987552,39638.389260385324,True,23800.397355674082,49302.10184467934,False,-402.0500000000029,-198.5500000000029,1371.449999999997
Oct 24-2016,49949.85,-0.97,49320.348271589784,39784.65111484794,True,23660.854498531222,49360.98804061758,False,-171.0,-72.44999999999709,1128.0
Oct 25-2016,50100.05,0.3,49381.806687360746,39930.968829530946,True,23703.76878424551,49428.17549147053,False,-629.0,91.0,590.0
Oct 26-2016,49638.55,-0.92,49434.10153396432,40068.66501634611,True,23571.911641388368,49447.300446791385,False,471.0,473.15000000000146,1534.1500000000015
Oct 27-2016,46403.6,-6.52,49361.5624060367,40158.5222501568,True,22647.640212816936,49170.60040617398,False,-676.5,3036.9000000000015,3894.550000000003
Oct 28-2016,47955.55,3.34,49136.37363416908,40269.11838845244,True,23091.054498531223,49060.14127833999,False,-1904.5,-202.0500000000029,1788.0
Oct 30-2016,47799.8,-0.32,49024.63870711915,40375.93656733964,True,23046.554498531223,48945.564798490894,False,407.90000000000146,-1218.0,977.9000000000015
Nov 01-2016,50095.45,4.8,48977.955930927776,40513.80200610078,True,23702.454498531224,49050.0998168099,False,1845.0999999999985,-381.0500000000029,2441.949999999997
Nov 02-2016,49569.1,-1.05,49064.71954028005,40642.24594927665,True,23552.068784245508,49097.28165164536,False,-203.4499999999971,-856.0499999999956,1382.4500000000044
Nov 03-2016,50264.3,1.4,49130.15540793704,40778.72898545712,True,23750.69735567408,49203.37422876851,False,537.4499999999971,-275.8000000000029,1644.0999999999985
Nov 04-2016,50179.7,-0.17,49230.876363169395,40912.07609204638,True,23726.52592710265,49292.13111706228,False,122.0,-418.09999999999854,1348.0
Nov 07-2016,50851.95,1.34,49336.06967714503,41053.06721130813,True,23918.59735567408,49433.93283369298,False,101.0,-799.0,650.0
Nov 08-2016,52046.7,2.35,49507.53190880023,41209.00526504844,True,24259.954498531224,49671.457121539075,False,1400.0,-9.5,2040.5
Nov 09-2016,52166.55,0.23,49741.7414279746,41364.43143150165,True,24294.19735567408,49898.2837468537,False,424.0,3359.5,5824.0
Nov 10-2016,53515.45,2.59,50000.175753984586,41536.786304813686,True,24679.59735567408,50227.11704259428,False,1116.0,-5600.0,1340.0
Nov 11-2016,52576.9,-1.75,50293.30811181698,41693.38366219222,True,24411.44021281694,50440.73367508571,False,-582.0999999999985,589.5999999999985,1347.5
Nov 15-2016,50108.3,-4.7,50431.36934621006,41812.74417762211,True,23706.12592710265,50410.512431896095,False,-307.90000000000146,2242.2000000000044,3281.800000000003
Nov 16-2016,50548.45,0.88,50414.3979971948,41936.6548985069,True,23831.883069959793,50423.05221081463,False,-1350.0,-591.8000000000029,1340.0
Nov 17-2016,49876.9,-1.33,50407.66764149591,42049.282488599005,True,23640.011641388366,50373.40200983148,False,-450.0,858.8000000000029,1748.800000000003
Nov 18-2016,49080.5,-1.6,50336.98223490665,42149.016070321006,True,23412.46878424551,50255.86546348316,False,-1171.5,611.3999999999942,1188.699999999997
Nov 21-2016,46672.35,-4.91,50154.92136592026,42213.17683528099,True,22724.425927102653,49930.09133043924,False,-578.5,2388.800000000003,2999.0
Nov 22-2016,46947.2,0.59,49846.06622253954,42280.326100028775,True,22802.954498531224,49658.9193913084,False,-2032.25,50.0,1016.75
Nov 23-2016,47513.75,1.21,49598.49208451099,42354.55906314893,True,22964.82592710265,49463.903992098545,False,721.8499999999985,-109.0,1629.5999999999985
Nov 24-2016,47214.75,-0.63,49400.5475416169,42423.497941685826,True,22879.397355674082,49259.43544736231,False,-312.59999999999854,-272.0500000000029,1044.949999999997
Nov 25-2016,47270.5,0.12,49203.40909673239,42492.24974393141,True,22895.32592710265,49078.62313396574,False,-101.80000000000291,-279.9499999999971,663.1999999999971
Nov 28-2016,47574.05,0.64,49036.24079216389,42564.332017067136,True,22982.054498531223,48941.843758150666,False,684.8000000000029,-138.0,1210.0
Nov 29-2016,49118.95,3.25,48946.832666371774,42657.30532178959,True,23423.454498531224,48957.94432559152,False,1038.0,-470.0,1778.0
Nov 30-2016,49900.1,1.59,48984.48392205373,42760.03999807626,True,23646.640212816936,49043.59484144683,False,1097.199999999997,-1780.0,1095.199999999997
Dec 01-2016,48883.3,-2.04,49039.07949380044,42846.89474987659,True,23356.12592710265,49029.02258313348,False,204.75,815.5,2115.449999999997
Dec 02-2016,48841.6,-0.09,49023.74307374944,42931.926030020186,True,23344.211641388363,49011.98416648498,False,-1459.949999999997,404.5,1060.0
Dec 05-2016,50469.3,3.33,49053.03531672484,43038.839135977345,True,23809.26878424551,49144.46742407725,False,1382.300000000003,-121.09999999999854,2321.2000000000044
Dec 06-2016,50304.7,-0.33,49177.15003184972,43141.90099220462,True,23762.240212816934,49249.943112797504,False,352.25,-1459.9500000000044,1213.5
Dec 07-2016,50147.8,-0.31,49275.234856098985,43241.2754462159,True,23717.411641388368,49331.566466179545,False,-369.25,51.05000000000291,895.3000000000029
Dec 08-2016,51416.55,2.53,49390.2983967097,43357.23678740433,True,24079.911641388368,49521.11042379959,False,963.6999999999971,-591.0,1268.0
Dec 09-2016,53033.5,3.14,49620.05097524186,43494.48874786667,True,24541.897355674082,49840.418567090535,False,1779.0,-885.4000000000015,2161.5999999999985
Dec 12-2016,52235.0,-1.51,49907.871565200665,43618.46763087565,True,24313.754498531223,50058.107788264126,False,-451.1999999999971,-714.5999999999985,995.8000000000029
Dec 13-2016,52424.2,0.36,50124.758273101754,43743.37163611146,True,24367.811641388365,50273.207080240114,False,353.1999999999971,-319.0,1030.0
Dec 14-2016,52759.7,0.64,50343.24913431786,43871.262818577954,True,24463.668784245507,50499.25189112737,False,-351.0,104.0,783.0
Dec 15-2016,52613.4,-0.28,50558.80535898294,43995.264764413725,True,24421.86878424551,50691.44717375215,False,271.0,-184.0,870.0
Dec 16-2016,52154.7,-0.87,50732.66556322393,44111.00143442205,True,24290.811641388365,50824.4701579565,False,-273.09999999999854,419.6999999999971,1016.5999999999985
Dec 19-2016,51561.55,-1.14,50845.23297040843,44216.68297435932,True,24121.34021281694,50891.47741632409,False,-609.9000000000015,549.3000000000029,956.0
Dec 20-2016,49825.3,-3.37,50861.444249667074,44296.23782578685,True,23625.26878424551,50794.55219665826,False,-463.0500000000029,1751.0,2243.949999999997
Dec 21-2016,48855.15,-1.95,50739.92114886507,44360.90324669767,True,23348.083069959794,50618.24290605296,False,-1735.949999999997,880.0,1388.0
Dec 22-2016,48234.65,-1.27,50551.09944391062,44415.85000915586,True,23170.79735567408,50401.55264186632,False,-939.0,744.8000000000029,1193.800000000003
Dec 23-2016,48996.5,1.58,50361.97369420812,44480.823767891234,True,23388.46878424551,50273.82058351483,False,436.0,87.04999999999563,1716.8499999999985
Dec 26-2016,48319.45,-1.38,50218.76789102146,44535.27236692824,True,23195.02592710265,50096.15053046803,False,-679.9499999999971,-31.849999999998545,1005.0500000000029
Dec 27-2016,48692.95,0.77,50056.623754961896,44594.246517751955,True,23301.740212816934,49968.58684588003,False,-165.0500000000029,487.6999999999971,1327.699999999997
Dec 28-2016,48485.95,-0.43,49926.82242768623,44649.44798558526,True,23242.59735567408,49833.801678072756,False,249.9499999999971,-844.1499999999942,733.5
Dec 29-2016,48893.8,0.84,49807.32275756366,44709.651560257815,True,23359.12592710265,49748.34698006614,False,-109.94999999999709,6.44999999999709,630.0
Dec 30-2016,48905.65,0.02,49724.60903696569,44769.16926862295,True,23362.511641388366,49671.738163696486,False,320.0,-150.0,800.0
Jan 02-2017,49084.4,0.37,49655.19342669095,44830.3782151673,True,23413.583069959794,49618.343785178615,False,4.94999999999709,-299.75,505.1999999999971
Jan 03-2017,50391.45,2.66,49640.12142503274,44909.25866601599,True,23787.02592710265,49688.62616834419,False,1195.050000000003,-301.5,1398.75
Jan 04-2017,50386.1,-0.01,49708.27331853168,44986.94435869661,True,23785.49735567408,49752.032880312894,False,269.75,-1080.3499999999985,588.1500000000015
Jan 05-2017,51710.65,2.63,49807.205193543516,45082.316069920766,True,24163.94021281694,49930.088982102636,False,1220.25,-368.45000000000437,1439.949999999997
Jan 06-2017,51579.2,-0.25,49976.54281359271,45174.470451907706,True,24126.383069959793,50080.00816554785,False,696.5,-574.9499999999971,1561.5
Jan 09-2017,51349.15,-0.45,50115.75863975777,45262.05455897285,True,24060.65449853122,50195.38469595259,False,-889.5,299.3000000000029,971.3000000000029
Jan 10-2017,53025.05,3.26,50275.09357775674,45372.167969483875,True,24539.483069959795,50452.626996320534,False,1869.0,1017.0,3857.300000000003
Jan 11-2017,55400.0,4.48,50591.98961614249,45514.40672168978,True,25218.040212816937,50902.388178473215,False,1888.449999999997,-3591.350000000006,2154.399999999994
Jan 12-2017,55011.6,-0.7,51018.14062415003,45649.11868308425,True,25107.068784245508,51275.9528895211,False,390.5500000000029,-1225.0,1319.949999999997
Jan 13-2017,53359.6,-3.0,51334.64717432332,45758.48721240221,True,24635.068784245508,51465.37535411009,False,-646.0500000000029,1735.050000000003,2408.949999999997
Jan 16-2017,53092.05,-0.5,51511.19717512107,45862.509379602176,True,24558.62592710265,51613.25486737281,False,-1441.3999999999942,330.15000000000146,1297.7000000000044
Jan 17-2017,53678.8,1.11,51671.43923730597,45973.378750104275,True,24726.26878424551,51801.031697611645,False,523.0499999999956,-490.15000000000146,1330.5999999999985
Jan 18-2017,53006.9,-1.25,51834.999818805685,46073.145008968044,True,24534.29735567408,51910.65608873786,False,-280.59999999999854,248.0,1298.0
Jan 19-2017,51992.2,-1.91,51912.95310032271,46157.10323579119,True,24244.383069959793,51918.06917157987,False,-1053.949999999997,987.5,1231.550000000003
Jan 20-2017,51668.9,-0.62,51911.05032167621,46235.28475017713,True,24152.011641388366,51895.41742870897,False,-496.1000000000058,414.5,1149.949999999997
Jan 23-2017,52351.7,1.32,51908.27045888618,46322.04241329518,True,24347.09735567408,51936.897662462696,False,290.0500000000029,-268.0,1172.0
Jan 24-2017,52466.4,0.22,51951.813221266566,46409.196421617235,True,24379.86878424551,51985.03423860245,False,39.94999999999709,-542.0500000000029,669.8999999999942
Jan 25-2017,53066.7,1.14,52015.50369666999,46503.629096487915,True,24551.383069959793,52083.367489638586,False,300.0500000000029,210.0500000000029,1180.0
Jan 27-2017,53339.2,0.51,52118.74305331074,46600.58754902,True,24629.240212816934,52197.53408148962,False,453.0,-1080.0,553.0
Jan 30-2017,51929.9,-2.64,52189.995093278645,46676.18063343107,True,24226.583069959794,52173.20371044511,False,-193.0,1278.8499999999985,1638.8499999999985
Jan 31-2017,51659.5,-0.52,52158.73318339032,46746.86601451715,True,24149.32592710265,52126.50337313192,False,-1300.0,801.1500000000015,1140.0
Feb 01-2017,52585.1,1.79,52139.42158797328,46829.67784409846,True,24413.783069959794,52168.193975574475,False,700.0,-401.0,1439.0
Feb 02-2017,51590.9,-1.89,52151.93217344562,46897.21291013962,True,24129.725927102652,52115.7127050677,False,-100.0,50.0,1389.0
Feb 03-2017,51059.45,-1.03,52085.95882605171,46956.25173410927,True,23977.883069959793,52019.68882278882,False,-85.84999999999854,1300.8499999999985,2604.0
Feb 06-2017,50240.05,-1.6,51969.55815172435,47002.83043291623,True,23743.76878424551,51857.90347526257,False,-969.3499999999985,-47.150000000001455,1587.5
Feb 07-2017,50434.75,0.39,51817.814644973485,47051.510143087624,True,23799.397355674082,51728.52588660233,False,-644.8000000000029,337.65000000000146,1280.3499999999985
Feb 08-2017,51604.45,2.32,51725.030791205085,47116.09085027787,True,24133.59735567408,51717.246260547574,False,759.9499999999971,-590.3499999999985,1449.949999999997
Feb 09-2017,51685.7,0.16,51716.3576334899,47180.90800133776,True,24156.811641388365,51714.37841867961,False,185.0500000000029,-900.0,735.0
Feb 10-2017,51472.35,-0.41,51707.56071674497,47241.77951904928,True,24095.854498531222,51692.37583516328,False,-105.69999999999709,-60.0,569.3000000000029
Feb 13-2017,50827.25,-1.25,51668.0060933277,47292.63725636773,True,23911.540212816937,51613.72803196661,False,-199.0,649.9499999999971,1020.25
Feb 14-2017,50195.2,-1.24,51573.769495854875,47333.808359114286,True,23730.954498531224,51484.77093815146,False,-49.75,650.0500000000029,1620.550000000003
Feb 15-2017,49997.15,-0.39,51442.866122992265,47371.586254729686,True,23674.36878424551,51349.53267104678,False,-1048.550000000003,74.40000000000146,646.4000000000015
Feb 16-2017,50538.05,1.08,51326.674004256725,47416.500634095224,True,23828.911641388368,51275.76151913343,False,276.0,335.59999999999854,1258.0
Feb 17-2017,50102.2,-0.86,51242.70344817193,47454.59566056196,True,23704.383069959793,51169.07410830312,False,42.0,-401.0500000000029,898.9499999999971
Feb 20-2017,50414.75,0.62,51147.82554187205,47496.58366537668,True,23793.683069959792,51100.49918936646,False,-305.0,51.05000000000291,645.0
Feb 21-2017,50195.4,-0.44,51075.00343755332,47534.8647481373,True,23731.011641388366,51018.2174448786,False,84.34999999999854,-150.0,579.3499999999985
Feb 22-2017,49767.85,-0.85,50982.995826713006,47566.53829780911,True,23608.854498531222,50904.547677162365,False,-79.34999999999854,523.0,1023.0
Feb 23-2017,51499.05,3.48,50921.29422146766,47622.3186056416,True,24103.483069959795,50958.593342874876,False,1100.0,-137.75,1985.25
Feb 27-2017,51437.15,-0.12,50972.07381208967,47676.429689249526,True,24085.79735567408,51002.098493522615,False,329.9499999999971,-985.25,1329.949999999997
Feb 28-2017,51835.05,0.77,51025.56191624029,47735.41721138783,True,24199.483069959795,51077.82135774783,False,499.95000000000437,-670.0500000000029,1159.8499999999985
Mar 01-2017,52819.4,1.9,51126.87991105071,47807.53044243198,True,24480.725927102652,51236.14668886166,False,620.0999999999985,-628.9499999999971,1151.0
Mar 02-2017,51951.6,-1.64,51256.30030325992,47866.31157090812,True,24232.783069959794,51301.187898965145,False,212.5,154.0,1517.5
Mar 03-2017,52072.85,0.23,51322.92485955768,47925.97878266829,True,24267.425927102653,51371.33899905922,False,-732.5,131.5500000000029,916.5500000000029
Mar 06-2017,52375.55,0.58,51399.62663288854,47989.093268020515,True,24353.911641388368,51462.63090823565,False,-130.0,-237.60000000000582,548.9499999999971
Mar 07-2017,52167.9,-0.4,51482.49764321493,48048.36712237483,True,24294.583069959794,51526.746280214225,False,65.84999999999854,-2.1499999999941792,612.6500000000015
Mar 08-2017,51527.8,-1.23,51526.77596246172,48097.72078021349,True,24111.69735567408,51526.84207292202,False,-193.75,866.5,1285.4000000000015
Mar 09-2017,52031.35,0.98,51541.053563825626,48153.5169393594,True,24255.568784245508,51572.70642992911,False,-5.44999999999709,-118.30000000000291,1161.6500000000015
Mar 10-2017,52220.3,0.36,51590.948502325475,48211.201805467776,True,24309.554498531223,51631.57857266283,False,83.34999999999854,-745.0,500.0
Mar 14-2017,52983.9,1.46,51669.67213399627,48278.89965219873,True,24527.725927102652,51754.51688423894,False,977.9499999999971,-150.0,1327.949999999997
Mar 15-2017,56836.6,7.27,51897.67415510545,48400.28547273492,True,25628.49735567408,52216.52444021722,False,4556.050000000003,-1191.25,4692.75
Mar 16-2017,56425.55,-0.72,52335.08854049279,48514.11901212874,True,25511.054498531223,52599.163127470194,False,-535.0500000000029,-2908.75,1248.949999999997
Mar 17-2017,55427.85,-1.77,52678.84444782315,48612.18611833968,True,25225.99735567408,52856.316479518355,False,-748.9499999999971,1232.3499999999985,1732.3499999999985
Mar 20-2017,56019.35,1.07,52945.416015306575,48717.252272689475,True,25394.99735567408,53143.86498138032,False,390.65000000000146,-833.3499999999985,1289.6500000000015
Mar 21-2017,58045.15,3.62,53281.92934810201,48849.562878750614,True,25973.79735567408,53589.43634670938,False,1209.3499999999985,-53.30000000000291,2445.699999999997
Mar 22-2017,57849.2,-0.34,53709.42968905559,48977.21730600238,True,25917.811641388365,53976.687587917615,False,150.0,-1645.699999999997,950.0
Mar 23-2017,59507.1,2.87,54132.4738530467,49126.57734421511,True,26391.49735567408,54479.45235265238,False,1234.3499999999985,-101.0,2083.3499999999985
Mar 24-2017,59308.8,-0.33,54615.49031454949,49271.00603436809,True,26334.840212816936,54918.483956956705,False,-34.349999999998545,-1400.0,649.0
Mar 27-2017,59888.5,0.98,55058.48440887342,49421.60878565365,True,26500.46878424551,55370.30359723336,False,495.0,-124.19999999999709,1019.8000000000029
Mar 28-2017,58315.35,-2.63,55453.26265083242,49547.76114330394,True,26050.99735567408,55638.03508839396,False,155.0,1177.7999999999956,2352.5999999999985
Mar 29-2017,59578.45,2.17,55749.032691537795,49690.04041786701,True,26411.883069959793,55996.25462581269,False,-509.1999999999971,146.40000000000146,1989.800000000003
Mar 30-2017,59823.65,0.41,56104.06858001515,49833.779560875984,True,26481.94021281694,56344.19965982971,False,409.1999999999971,-1324.0,1075.0
Mar 31-2017,60954.45,1.89,56474.06586659507,49991.51956710469,True,26805.02592710265,56763.31332711792,False,1020.0,-425.0,1670.0
Apr 03-2017,60993.55,0.06,56882.474923537135,50147.57673636561,True,26816.19735567408,57147.88029737992,False,166.6999999999971,-690.0,1146.699999999997
Apr 05-2017,60685.45,-0.51,57247.53014815795,50297.05011599163,True,26728.168784245507,57469.47754307265,False,-114.94999999999709,-132.0,899.75
Apr 06-2017,61104.85,0.69,57571.88240101427,50450.35224200594,True,26847.99735567408,57799.96594824787,False,127.25,161.0,1188.0
Apr 07-2017,61036.15,-0.11,57891.126062381736,50600.505401693794,True,26828.368784245507,58094.164498407146,False,381.0,-390.09999999999854,1178.9000000000015
Apr 10-2017,60767.45,-0.44,58169.46831535343,50744.71738181161,True,26751.59735567408,58337.190453097406,False,-397.0500000000029,-18.900000000001455,762.9499999999971
Apr 11-2017,62063.4,2.13,58442.154102305925,50905.26607143131,True,27121.868784245507,58675.936775543094,False,817.0500000000029,-281.0,1299.0
Apr 12-2017,60527.1,-2.48,58728.08221848555,51041.74598531172,True,26682.92592710265,58844.22434140281,False,-0.05000000000291038,838.5999999999985,2137.5499999999956
Apr 13-2017,60566.55,0.07,58892.74055713794,51176.84958835694,True,26694.19735567408,59000.79940127528,False,-999.9499999999971,-237.59999999999854,900.0
Apr 17-2017,61948.55,2.28,59083.834629408375,51329.63966511784,True,27089.054498531223,59268.77672843207,False,958.0,-11.400000000001455,1846.5999999999985
Apr 18-2017,62596.1,1.05,59362.504144532584,51489.447613130345,True,27274.068784245508,59571.26066221097,False,941.0,-1288.6500000000015,1498.949999999997
